,data_year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",ori_number
0,2017.0,89.0,164.0,2.0,29.0,0.0,1.0,16.0,258.0,123.0,0.0,1.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,50.0,9.0,0.0,0.0,7.0,12.0,4.0,CA0320000
1,2018.0,70.0,182.0,1.0,15.0,2.0,6.0,15.0,251.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,52.0,12.0,0.0,0.0,9.0,25.0,7.0,CA0320000
2,2019.0,60.0,220.0,0.0,18.0,3.0,3.0,21.0,173.0,78.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,60.0,11.0,0.0,0.0,11.0,17.0,7.0,CA0320000
3,2020.0,59.0,166.0,1.0,6.0,0.0,3.0,12.0,161.0,43.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,6.0,0.0,0.0,9.0,11.0,4.0,CA0320000
4,2022.0,58.0,147.0,2.0,6.0,0.0,1.0,19.0,168.0,44.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,59.0,13.0,0.0,0.0,11.0,18.0,5.0,CA0320000
0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0329965
1,2022.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0329965
0,2017.0,585.0,632.0,9.0,138.0,1.0,24.0,34.0,1093.0,359.0,5.0,26.0,25.0,1.0,0.0,0.0,123.0,0.0,0.0,106.0,7.0,2.0,12.0,19.0,39.0,386.0,175.0,0.0,1.0,54.0,150.0,26.0,CA0330000
1,2018.0,550.0,560.0,5.0,124.0,10.0,12.0,29.0,747.0,348.0,4.0,18.0,39.0,0.0,0.0,0.0,117.0,0.0,0.0,83.0,13.0,2.0,0.0,13.0,42.0,366.0,168.0,0.0,1.0,65.0,126.0,33.0,CA0330000
2,2019.0,613.0,618.0,3.0,98.0,22.0,8.0,39.0,898.0,400.0,5.0,23.0,27.0,0.0,0.0,0.0,75.0,10.0,0.0,97.0,14.0,1.0,11.0,20.0,45.0,335.0,243.0,0.0,1.0,69.0,133.0,38.0,CA0330000
3,2020.0,597.0,629.0,12.0,117.0,0.0,17.0,69.0,961.0,396.0,5.0,9.0,18.0,0.0,0.0,0.0,72.0,1.0,0.0,87.0,17.0,3.0,127.0,25.0,43.0,328.0,175.0,0.0,2.0,92.0,134.0,32.0,CA0330000
4,2022.0,503.0,538.0,4.0,79.0,0.0,6.0,45.0,904.0,337.0,4.0,16.0,16.0,0.0,0.0,0.0,83.0,1.0,0.0,169.0,13.0,1.0,5.0,15.0,42.0,360.0,301.0,0.0,2.0,98.0,159.0,32.0,CA0330000
0,2017.0,77.0,879.0,0.0,32.0,0.0,1.0,43.0,211.0,91.0,0.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,63.0,28.0,0.0,7.0,8.0,31.0,4.0,CA0330100
1,2018.0,74.0,727.0,1.0,13.0,0.0,1.0,26.0,150.0,43.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,10.0,59.0,28.0,0.0,8.0,12.0,24.0,10.0,CA0330100
2,2019.0,60.0,490.0,1.0,23.0,0.0,1.0,37.0,111.0,51.0,0.0,4.0,5.0,0.0,0.0,0.0,7.0,0.0,1.0,8.0,3.0,0.0,0.0,1.0,5.0,40.0,27.0,0.0,5.0,11.0,18.0,7.0,CA0330100
3,2020.0,50.0,539.0,0.0,29.0,0.0,2.0,32.0,94.0,26.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,12.0,51.0,22.0,0.0,5.0,10.0,24.0,4.0,CA0330100
4,2022.0,44.0,215.0,1.0,6.0,0.0,69.0,17.0,64.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,59.0,14.0,0.0,1.0,11.0,33.0,1.0,CA0330100
0,2017.0,91.0,520.0,1.0,29.0,0.0,5.0,62.0,241.0,26.0,0.0,8.0,5.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,13.0,65.0,48.0,0.0,8.0,20.0,28.0,7.0,CA0330200
1,2018.0,60.0,446.0,0.0,36.0,0.0,1.0,44.0,238.0,30.0,2.0,4.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,64.0,30.0,0.0,3.0,14.0,19.0,2.0,CA0330200
2,2019.0,44.0,256.0,1.0,40.0,0.0,0.0,39.0,172.0,23.0,1.0,6.0,5.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,6.0,57.0,23.0,0.0,1.0,10.0,15.0,4.0,CA0330200
3,2020.0,56.0,219.0,0.0,33.0,0.0,1.0,38.0,177.0,10.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,40.0,28.0,0.0,0.0,12.0,17.0,4.0,CA0330200
4,2021.0,79.0,179.0,2.0,15.0,0.0,8.0,53.0,156.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,38.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,7.0,32.0,35.0,0.0,0.0,14.0,29.0,0.0,CA0330200
5,2022.0,67.0,115.0,0.0,11.0,0.0,9.0,55.0,84.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,43.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,29.0,28.0,0.0,1.0,11.0,29.0,3.0,CA0330200
0,2017.0,70.0,60.0,2.0,20.0,0.0,5.0,25.0,103.0,67.0,0.0,0.0,4.0,0.0,0.0,0.0,35.0,2.0,0.0,9.0,0.0,0.0,0.0,5.0,7.0,44.0,16.0,0.0,7.0,13.0,12.0,4.0,CA0330300
1,2018.0,58.0,65.0,1.0,18.0,0.0,4.0,20.0,140.0,41.0,0.0,2.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,5.0,39.0,21.0,0.0,2.0,17.0,11.0,2.0,CA0330300
2,2019.0,73.0,100.0,3.0,20.0,0.0,6.0,20.0,93.0,69.0,0.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,6.0,45.0,11.0,0.0,5.0,13.0,12.0,1.0,CA0330300
3,2020.0,54.0,51.0,5.0,18.0,0.0,3.0,17.0,60.0,62.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,7.0,27.0,9.0,0.0,0.0,8.0,11.0,1.0,CA0330300
4,2022.0,36.0,86.0,3.0,16.0,0.0,114.0,9.0,77.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,5.0,42.0,5.0,0.0,0.0,9.0,43.0,0.0,CA0330300
0,2017.0,75.0,52.0,0.0,17.0,0.0,1.0,63.0,106.0,94.0,1.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,10.0,61.0,13.0,0.0,0.0,18.0,17.0,3.0,CA0330500
1,2018.0,53.0,69.0,0.0,11.0,0.0,7.0,56.0,187.0,82.0,1.0,3.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,68.0,20.0,0.0,0.0,9.0,22.0,3.0,CA0330500
2,2019.0,61.0,84.0,1.0,27.0,0.0,3.0,72.0,170.0,73.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,16.0,76.0,10.0,0.0,0.0,11.0,26.0,11.0,CA0330500
3,2020.0,78.0,84.0,0.0,10.0,0.0,1.0,93.0,211.0,95.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,12.0,61.0,10.0,0.0,0.0,20.0,32.0,7.0,CA0330500
4,2022.0,100.0,68.0,2.0,11.0,0.0,8.0,60.0,131.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,12.0,6.0,0.0,0.0,1.0,20.0,69.0,13.0,0.0,0.0,16.0,34.0,7.0,CA0330500
0,2017.0,118.0,197.0,1.0,43.0,0.0,0.0,38.0,70.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,10.0,77.0,34.0,0.0,5.0,19.0,22.0,4.0,CA0330600
1,2018.0,131.0,104.0,2.0,32.0,0.0,0.0,32.0,113.0,15.0,0.0,2.0,4.0,0.0,0.0,0.0,11.0,0.0,1.0,8.0,3.0,0.0,0.0,0.0,13.0,98.0,24.0,0.0,0.0,9.0,41.0,5.0,CA0330600
2,2019.0,108.0,49.0,0.0,34.0,0.0,3.0,76.0,58.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,2.0,2.0,0.0,1.0,17.0,86.0,21.0,0.0,1.0,7.0,44.0,9.0,CA0330600
3,2020.0,93.0,42.0,0.0,11.0,0.0,1.0,43.0,106.0,12.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,4.0,0.0,0.0,3.0,14.0,75.0,22.0,0.0,1.0,7.0,47.0,6.0,CA0330600
4,2022.0,88.0,190.0,2.0,13.0,0.0,10.0,50.0,51.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,4.0,2.0,0.0,3.0,13.0,76.0,8.0,0.0,2.0,10.0,25.0,4.0,CA0330600
0,2017.0,304.0,1124.0,1.0,76.0,0.0,2.0,150.0,434.0,586.0,3.0,7.0,13.0,0.0,0.0,0.0,55.0,0.0,0.0,4.0,4.0,0.0,8.0,10.0,30.0,218.0,139.0,0.0,1.0,41.0,142.0,17.0,CA0330800
1,2018.0,307.0,1185.0,2.0,51.0,0.0,1.0,117.0,559.0,615.0,1.0,5.0,6.0,1.0,0.0,0.0,76.0,0.0,1.0,3.0,10.0,0.0,48.0,5.0,47.0,200.0,110.0,0.0,20.0,26.0,78.0,13.0,CA0330800
2,2019.0,251.0,1001.0,2.0,75.0,0.0,49.0,101.0,480.0,491.0,1.0,10.0,7.0,0.0,0.0,0.0,74.0,15.0,3.0,6.0,6.0,1.0,5.0,2.0,33.0,150.0,116.0,0.0,33.0,26.0,67.0,6.0,CA0330800
3,2020.0,160.0,615.0,0.0,28.0,0.0,20.0,59.0,242.0,471.0,1.0,1.0,2.0,0.0,0.0,0.0,53.0,5.0,0.0,5.0,7.0,0.0,0.0,5.0,27.0,83.0,201.0,0.0,12.0,19.0,58.0,8.0,CA0330800
4,2021.0,50.0,450.0,2.0,11.0,0.0,319.0,31.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,40.0,26.0,0.0,0.0,6.0,51.0,1.0,CA0330800
5,2022.0,90.0,893.0,0.0,27.0,0.0,690.0,59.0,105.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,37.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,23.0,100.0,85.0,0.0,0.0,24.0,82.0,4.0,CA0330800
0,2017.0,229.0,240.0,3.0,77.0,0.0,3.0,150.0,420.0,105.0,7.0,12.0,10.0,0.0,0.0,0.0,82.0,1.0,0.0,40.0,4.0,3.0,2.0,3.0,38.0,108.0,57.0,0.0,5.0,25.0,90.0,13.0,CA0330900
1,2018.0,239.0,231.0,3.0,69.0,0.0,6.0,118.0,399.0,60.0,2.0,3.0,7.0,0.0,0.0,0.0,62.0,1.0,1.0,18.0,0.0,1.0,0.0,10.0,47.0,112.0,65.0,0.0,5.0,50.0,69.0,9.0,CA0330900
2,2019.0,237.0,246.0,2.0,50.0,0.0,5.0,118.0,390.0,29.0,1.0,4.0,7.0,0.0,0.0,0.0,70.0,4.0,0.0,25.0,1.0,3.0,3.0,5.0,37.0,99.0,40.0,0.0,1.0,45.0,56.0,19.0,CA0330900
3,2020.0,242.0,220.0,5.0,39.0,0.0,7.0,134.0,350.0,22.0,2.0,4.0,7.0,0.0,0.0,0.0,68.0,0.0,1.0,19.0,12.0,1.0,0.0,6.0,34.0,89.0,42.0,0.0,4.0,50.0,55.0,20.0,CA0330900
4,2022.0,214.0,192.0,4.0,50.0,0.0,8.0,121.0,325.0,7.0,2.0,3.0,6.0,0.0,0.0,0.0,27.0,0.0,1.0,18.0,3.0,1.0,0.0,8.0,25.0,141.0,24.0,0.0,0.0,54.0,64.0,7.0,CA0330900
0,2017.0,36.0,41.0,0.0,25.0,0.0,0.0,71.0,78.0,32.0,0.0,4.0,4.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,26.0,6.0,0.0,1.0,3.0,6.0,5.0,CA0331000
1,2018.0,40.0,25.0,0.0,30.0,0.0,0.0,61.0,17.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,8.0,20.0,8.0,0.0,0.0,6.0,3.0,1.0,CA0331000
2,2019.0,32.0,31.0,0.0,22.0,0.0,0.0,42.0,49.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,32.0,20.0,0.0,0.0,4.0,5.0,2.0,CA0331000
3,2020.0,38.0,44.0,0.0,26.0,0.0,1.0,40.0,116.0,30.0,0.0,7.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,18.0,23.0,0.0,0.0,11.0,7.0,2.0,CA0331000
4,2022.0,20.0,31.0,1.0,14.0,0.0,0.0,14.0,40.0,18.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,23.0,13.0,0.0,0.0,14.0,6.0,2.0,CA0331000
0,2017.0,190.0,746.0,4.0,73.0,0.0,7.0,277.0,558.0,134.0,5.0,5.0,8.0,0.0,0.0,0.0,30.0,13.0,1.0,12.0,3.0,0.0,0.0,8.0,30.0,183.0,52.0,0.0,3.0,26.0,40.0,8.0,CA0331100
1,2018.0,195.0,663.0,0.0,63.0,0.0,1.0,223.0,669.0,125.0,1.0,2.0,9.0,0.0,0.0,0.0,53.0,9.0,0.0,14.0,2.0,0.0,0.0,5.0,29.0,178.0,67.0,0.0,0.0,18.0,38.0,12.0,CA0331100
2,2019.0,173.0,571.0,1.0,45.0,0.0,5.0,128.0,561.0,123.0,3.0,6.0,8.0,0.0,0.0,0.0,54.0,0.0,0.0,12.0,2.0,0.0,0.0,4.0,15.0,172.0,35.0,0.0,2.0,24.0,42.0,11.0,CA0331100
3,2020.0,169.0,430.0,2.0,43.0,0.0,11.0,87.0,380.0,69.0,2.0,5.0,2.0,0.0,0.0,0.0,19.0,0.0,1.0,7.0,1.0,0.0,1.0,6.0,21.0,161.0,43.0,0.0,3.0,38.0,41.0,5.0,CA0331100
4,2022.0,188.0,422.0,9.0,40.0,0.0,7.0,161.0,371.0,66.0,2.0,1.0,2.0,0.0,0.0,0.0,22.0,2.0,0.0,10.0,4.0,0.0,0.0,5.0,27.0,195.0,40.0,0.0,2.0,48.0,56.0,6.0,CA0331100
0,2017.0,95.0,115.0,4.0,31.0,0.0,2.0,181.0,185.0,112.0,2.0,8.0,7.0,0.0,0.0,0.0,49.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,24.0,63.0,30.0,0.0,2.0,24.0,32.0,6.0,CA0331200
1,2018.0,115.0,157.0,1.0,26.0,0.0,2.0,124.0,147.0,109.0,1.0,4.0,8.0,0.0,0.0,0.0,35.0,0.0,1.0,25.0,2.0,0.0,0.0,5.0,26.0,46.0,61.0,0.0,1.0,13.0,25.0,14.0,CA0331200
2,2019.0,138.0,173.0,0.0,35.0,0.0,1.0,144.0,205.0,145.0,6.0,1.0,4.0,0.0,0.0,0.0,39.0,0.0,0.0,19.0,2.0,0.0,2.0,5.0,18.0,40.0,53.0,0.0,5.0,27.0,37.0,5.0,CA0331200
3,2020.0,133.0,134.0,1.0,14.0,2.0,2.0,111.0,268.0,146.0,1.0,3.0,4.0,0.0,0.0,0.0,16.0,0.0,1.0,27.0,3.0,0.0,0.0,4.0,21.0,63.0,34.0,0.0,1.0,27.0,33.0,7.0,CA0331200
4,2022.0,114.0,132.0,1.0,26.0,0.0,3.0,92.0,223.0,82.0,3.0,1.0,2.0,0.0,0.0,0.0,44.0,1.0,0.0,28.0,3.0,0.0,0.0,1.0,25.0,53.0,40.0,0.0,5.0,39.0,32.0,7.0,CA0331200
0,2017.0,826.0,1743.0,12.0,407.0,7.0,15.0,578.0,1298.0,137.0,11.0,24.0,36.0,18.0,0.0,0.0,549.0,9.0,0.0,84.0,7.0,1.0,46.0,34.0,157.0,817.0,344.0,0.0,5.0,173.0,162.0,73.0,CA0331300
1,2018.0,805.0,1717.0,13.0,249.0,2.0,12.0,547.0,1498.0,197.0,7.0,24.0,47.0,0.0,0.0,0.0,503.0,34.0,2.0,65.0,7.0,1.0,19.0,25.0,152.0,816.0,268.0,0.0,2.0,177.0,183.0,71.0,CA0331300
2,2019.0,687.0,2089.0,11.0,394.0,0.0,15.0,444.0,1669.0,199.0,15.0,12.0,34.0,18.0,0.0,0.0,455.0,31.0,0.0,59.0,8.0,0.0,5.0,16.0,93.0,755.0,254.0,0.0,1.0,194.0,214.0,83.0,CA0331300
3,2020.0,684.0,1934.0,16.0,144.0,0.0,16.0,428.0,1529.0,120.0,8.0,11.0,32.0,17.0,0.0,0.0,442.0,12.0,1.0,67.0,16.0,0.0,6.0,30.0,91.0,707.0,244.0,0.0,7.0,240.0,204.0,69.0,CA0331300
4,2022.0,788.0,1979.0,21.0,132.0,0.0,10.0,690.0,1216.0,173.0,6.0,5.0,9.0,0.0,0.0,0.0,299.0,5.0,1.0,46.0,20.0,3.0,2.0,51.0,119.0,762.0,198.0,0.0,2.0,223.0,350.0,93.0,CA0331300
0,2017.0,178.0,99.0,0.0,30.0,0.0,0.0,93.0,145.0,103.0,1.0,3.0,4.0,0.0,0.0,0.0,99.0,14.0,0.0,7.0,2.0,0.0,0.0,1.0,12.0,83.0,30.0,0.0,1.0,18.0,43.0,4.0,CA0331400
1,2018.0,202.0,141.0,0.0,27.0,15.0,4.0,99.0,201.0,108.0,1.0,9.0,5.0,0.0,0.0,0.0,49.0,1.0,0.0,14.0,6.0,0.0,0.0,3.0,23.0,92.0,34.0,0.0,3.0,11.0,26.0,13.0,CA0331400
2,2019.0,124.0,169.0,1.0,23.0,1.0,12.0,93.0,218.0,115.0,0.0,9.0,8.0,0.0,0.0,0.0,58.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,5.0,105.0,44.0,0.0,0.0,18.0,28.0,16.0,CA0331400
3,2020.0,158.0,118.0,1.0,22.0,1.0,8.0,114.0,224.0,107.0,0.0,14.0,14.0,0.0,0.0,0.0,23.0,0.0,0.0,22.0,1.0,0.0,0.0,5.0,17.0,88.0,51.0,0.0,0.0,16.0,44.0,14.0,CA0331400
4,2022.0,103.0,142.0,1.0,25.0,2.0,1.0,73.0,105.0,48.0,1.0,7.0,3.0,0.0,0.0,0.0,31.0,0.0,0.0,28.0,1.0,2.0,5.0,0.0,18.0,56.0,60.0,0.0,2.0,17.0,37.0,9.0,CA0331400
0,2017.0,163.0,1633.0,7.0,72.0,0.0,5.0,316.0,785.0,252.0,7.0,12.0,26.0,1.0,0.0,0.0,161.0,11.0,0.0,54.0,3.0,2.0,8.0,9.0,39.0,204.0,76.0,0.0,3.0,55.0,75.0,37.0,CA0331500
1,2018.0,154.0,1511.0,5.0,71.0,0.0,5.0,250.0,566.0,190.0,11.0,8.0,29.0,11.0,0.0,0.0,180.0,14.0,0.0,39.0,2.0,1.0,1.0,5.0,43.0,166.0,81.0,0.0,2.0,59.0,75.0,39.0,CA0331500
2,2019.0,196.0,989.0,12.0,66.0,0.0,2.0,243.0,503.0,103.0,5.0,3.0,7.0,4.0,0.0,0.0,204.0,13.0,0.0,33.0,2.0,0.0,0.0,14.0,35.0,194.0,66.0,0.0,4.0,56.0,53.0,25.0,CA0331500
3,2020.0,158.0,592.0,7.0,53.0,0.0,2.0,143.0,251.0,65.0,5.0,2.0,8.0,0.0,0.0,0.0,124.0,13.0,1.0,61.0,0.0,1.0,0.0,6.0,42.0,164.0,55.0,0.0,0.0,62.0,45.0,30.0,CA0331500
4,2022.0,167.0,1008.0,12.0,54.0,0.0,50.0,164.0,482.0,74.0,4.0,14.0,29.0,2.0,0.0,0.0,133.0,4.0,0.0,39.0,6.0,1.0,1.0,9.0,34.0,269.0,85.0,0.0,1.0,74.0,99.0,20.0,CA0331500
0,2017.0,3.0,4.0,0.0,2.0,0.0,0.0,24.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,CA0331600
1,2018.0,5.0,4.0,0.0,5.0,0.0,0.0,26.0,1.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,CA0331600
2,2019.0,6.0,1.0,0.0,3.0,0.0,0.0,13.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,CA0331600
3,2020.0,12.0,7.0,0.0,3.0,0.0,0.0,14.0,4.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0331600
4,2022.0,6.0,4.0,0.0,0.0,0.0,1.0,33.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,CA0331600
0,2017.0,15.0,22.0,0.0,20.0,0.0,0.0,46.0,27.0,43.0,0.0,4.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,0.0,0.0,1.0,3.0,4.0,CA0331700
1,2018.0,20.0,29.0,0.0,8.0,0.0,0.0,57.0,30.0,57.0,1.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,17.0,8.0,0.0,1.0,4.0,4.0,1.0,CA0331700
2,2019.0,30.0,46.0,0.0,7.0,0.0,1.0,58.0,33.0,66.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0,0.0,1.0,3.0,8.0,3.0,CA0331700
3,2020.0,31.0,29.0,0.0,9.0,0.0,0.0,48.0,38.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,25.0,10.0,0.0,0.0,4.0,8.0,2.0,CA0331700
4,2022.0,29.0,29.0,0.0,14.0,0.0,4.0,58.0,47.0,57.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,2.0,24.0,9.0,0.0,0.0,1.0,8.0,4.0,CA0331700
0,2017.0,84.0,135.0,0.0,121.0,1.0,2.0,173.0,128.0,148.0,17.0,5.0,6.0,0.0,0.0,0.0,110.0,0.0,0.0,11.0,1.0,0.0,0.0,4.0,15.0,68.0,19.0,0.0,0.0,21.0,6.0,8.0,CA0331800
1,2018.0,81.0,122.0,1.0,77.0,0.0,3.0,155.0,154.0,170.0,3.0,8.0,1.0,0.0,0.0,0.0,109.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,11.0,66.0,21.0,0.0,1.0,13.0,13.0,10.0,CA0331800
2,2019.0,96.0,93.0,2.0,53.0,0.0,1.0,120.0,107.0,152.0,1.0,2.0,1.0,0.0,0.0,0.0,109.0,4.0,0.0,10.0,2.0,2.0,0.0,3.0,6.0,73.0,9.0,0.0,0.0,9.0,10.0,5.0,CA0331800
3,2020.0,92.0,67.0,1.0,29.0,1.0,0.0,92.0,111.0,135.0,2.0,3.0,1.0,0.0,0.0,0.0,57.0,1.0,0.0,13.0,2.0,0.0,0.0,2.0,16.0,56.0,8.0,0.0,0.0,20.0,11.0,9.0,CA0331800
4,2022.0,83.0,94.0,0.0,38.0,0.0,0.0,114.0,242.0,125.0,1.0,4.0,2.0,0.0,0.0,0.0,49.0,3.0,0.0,15.0,0.0,0.0,3.0,0.0,10.0,68.0,17.0,0.0,1.0,14.0,13.0,10.0,CA0331800
0,2017.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CA033210X
1,2018.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CA033210X
2,2019.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA033210X
3,2020.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA033210X
4,2022.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA033210X
